ID,Sex,Age,HiQual,Work,MarStat,NumAdult,NumChild,Accom,Tenure,NumRooms,TVSet,Cable,Comp,HmIntnet,SleepHours,EmploymentHours,ComputingHours,ReadingHours,TVVideoHours,RadioMusicHours,Degree
10150,Female,24, A level/GCE in Applied Subjects or equivalent,Employed,"Single, never married",2,0,House or bungalow,Renter (Private),3,Yes,Yes,Yes,Yes,7.333333333,6.833333333,0,0,0.166666667,0,No University Degree
10152,Female,65,None of the above,Retired,Widowed,2,0,House or bungalow,Renter (Public),3,Yes,Yes,Yes,Yes,9.5,0,0,0,6.666666667,0,No University Degree
10154,Male,39,GCSE/Vocational GCSE,Employed,Divorced/Separated,2,0,House or bungalow,Renter (Public),3,Yes,Yes,Yes,Yes,6.333333333,9.833333333,0,0,2,0,No University Degree
10156,Male,33,BTEC/BEC/TEC/EdExcel/LQL,Unemployed,"Single, never married",3,0,House or bungalow,Owner,6,Yes,No,Yes,Yes,10,0,1.666666667,3.833333333,3.5,0,No University Degree
10158,Male,70,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,6,Yes,No,Yes,Yes,7.333333333,0,2.333333333,0,3.166666667,0,University Degree
10160,Female,24,GCSE/Vocational GCSE,Employed,"Single, never married",1,1,House or bungalow,Renter (Public),3,Yes,Yes,Yes,Yes,9,0,0,0,0.666666667,0,No University Degree
10162,Female,79,None of the above,Retired,Widowed,1,0,House or bungalow,Renter (Public),4,Yes,No,No,No,12,0,0,0,3.833333333,0,No University Degree
10164,Female,78,None of the above,Retired,Widowed,1,0,House or bungalow,Owner,4,Yes,No,No,No,8,0,0,0.833333333,11.16666667,0,No University Degree
10166,Female,53,"Award, Certificate or Diploma, at entry level and level 1 to",Disabled,"Single, never married",1,0,House or bungalow,Renter (Public),4,Yes,No,Yes,No,12,0,0,0,4,0,No University Degree
10168,Female,35,None of the above,Not in empl.,Divorced/Separated,2,2,House or bungalow,Renter (Private),4,Yes,No,Yes,Yes,7.666666667,0,0,0,0,0,No University Degree
10170,Male,41,None of the above,Unemployed,"Single, never married",2,2,House or bungalow,Renter (Private),4,Yes,No,Yes,Yes,6.333333333,0,0,0,0.5,0,No University Degree
10176,Male,34, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Renter (Public),4,Yes,Yes,Yes,Yes,9.333333333,0,1.833333333,0,1.166666667,0,No University Degree
10178,Female,33, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Renter (Public),4,Yes,Yes,Yes,Yes,10.83333333,0,0,0,2,0,No University Degree
10180,Female,21,GNVQ / GSVQ,Unemployed,"Single, never married",2,0,Flat or maisonette,Renter (Public),2,Yes,No,Yes,Yes,11.83333333,9.5,0,0,0,0,No University Degree
10182,Male,22,GCSE/Vocational GCSE,Unemployed,"Single, never married",2,0,Flat or maisonette,Renter (Public),2,Yes,No,Yes,Yes,10.83333333,12,0,0,0,0,No University Degree
10184,Female,60,None of the above,Disabled,Divorced/Separated,2,0,Flat or maisonette,Renter (Public),3,Yes,Yes,No,No,6.333333333,0,0,0,1.333333333,0,No University Degree
10186,Male,21,GCSE/Vocational GCSE,Student,"Single, never married",2,0,Flat or maisonette,Renter (Public),3,Yes,Yes,No,No,8,0,0,0.166666667,2.5,1.166666667,No University Degree
10188,Male,64, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,9.5,0,4.166666667,0.166666667,1,0,No University Degree
10190,Male,65,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,12,Yes,Yes,Yes,Yes,9.333333333,5.166666667,4.666666667,2.333333333,0,0,University Degree
10192,Female,65,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,12,Yes,Yes,Yes,Yes,12,2.333333333,0,0.5,3.333333333,0.166666667,University Degree
10194,Female,44,O level or equivalent,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,10,7.5,0.333333333,0,1.333333333,0,No University Degree
10196,Male,30, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,7.833333333,1.5,0.166666667,0,2,0,No University Degree
10200,Female,95,Item not applicable,NA,NA,3,1,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,9.833333333,0,0,0,1,0,No University Degree
10202,Male,20,New Diploma,Employed,"Single, never married",1,0,House or bungalow,Renter (Private),4,Yes,No,Yes,No,5.833333333,12.16666667,0,0,1,0,No University Degree
10204,Male,31,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,9.166666667,0,5.333333333,0.833333333,0,0,University Degree
10206,Female,30,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,9.833333333,0,0,0,4.166666667,0,University Degree
10208,Male,70,Any other professional/vocational/foreign qualifications,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,9,0,0.666666667,3,5,0,No University Degree
10210,Female,69,cse,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,9.833333333,0,0,0,2.166666667,0,No University Degree
10212,Female,68,GCSE/Vocational GCSE,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,8.333333333,5.666666667,0,0,0.166666667,0,No University Degree
10214,Female,53,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,4,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,8.333333333,0,0.833333333,0,1.166666667,0,No University Degree
10216,Male,58, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,4,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,6.333333333,0,0,0,3,0,No University Degree
10218,Female,19,"Degree level qualification incl. foundation degrees, graduat",Student,"Single, never married",4,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,6.5,0,0,0,3,0,University Degree
10222,Female,91,Teaching qualification (excluding PGCE),Retired,Widowed,1,0,House or bungalow,Renter (Private),5,Yes,No,Yes,No,3.666666667,0,0,0.666666667,3.833333333,0,No University Degree
10224,Male,63,Any other professional/vocational/foreign qualifications,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,8,Yes,No,Yes,Yes,6.833333333,3.166666667,0,0,1.833333333,0,No University Degree
10226,Female,61,O level or equivalent,Not in empl.,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,8,Yes,No,Yes,Yes,5.5,0,0.333333333,0.166666667,1.666666667,0,No University Degree
10228,Female,56,Nursing or other medical qualification not yet mentioned,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,No,Yes,Yes,11.83333333,0,0,1.5,1.5,0,No University Degree
10230,Male,55,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,No,Yes,Yes,8,0,0.5,2.333333333,1.333333333,0,University Degree
10232,Male,56,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,4,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,9.666666667,0,0,0,0,0,University Degree
10234,Female,52,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,4,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,10.16666667,0,0,0,1.5,0,University Degree
10236,Male,21,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,11,0,4,0,1.166666667,0,University Degree
10238,Male,19,Item not applicable,Student,NA,4,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,9,0,0,0,1,0,No University Degree
10240,Female,89,NVQ / SVQ,Retired,Widowed,1,0,House or bungalow,Owner,5,Yes,No,No,No,7.833333333,0,0,1,2.666666667,0,No University Degree
10242,Male,43,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Renter (Private),3,Yes,Yes,Yes,Yes,5.166666667,7,0.166666667,0,3,0,University Degree
10244,Female,76,Diploma in higher education,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,8.166666667,0,0.333333333,1.166666667,2.166666667,0,No University Degree
10246,Female,34,NVQ / SVQ,Not in empl.,Married/Partnership/Cohabiting,3,1,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,8.833333333,0,0,0,4.666666667,0,No University Degree
10248,Male,31,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,8.166666667,8.166666667,0.166666667,0,2.833333333,0,No University Degree
10252,Male,58,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,4,1,House or bungalow,Owner,9,Yes,Yes,Yes,Yes,8.666666667,0,0.333333333,0.166666667,3.166666667,0,University Degree
10254,Male,23,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,1,House or bungalow,Owner,9,Yes,Yes,Yes,Yes,8.833333333,0,3.5,0,3,0,University Degree
10258,Female,68,Teaching qualification (excluding PGCE),Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,No,Yes,Yes,8,0,0,1.666666667,0.5,0,No University Degree
10260,Male,70,"Degree level qualification incl. foundation degrees, graduat",Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,No,Yes,Yes,8.166666667,0,0,1.5,0.166666667,0,University Degree
10262,Female,52,O level or equivalent,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,10,Yes,Yes,Yes,Yes,8.833333333,0,0,1.833333333,3.833333333,0,No University Degree
10264,Male,57,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,10,Yes,Yes,Yes,Yes,8.333333333,0,0,2.5,4.333333333,0,University Degree
10266,Male,64,City and Guilds,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,8,0,0,2.833333333,1.333333333,0.166666667,No University Degree
10268,Female,61,City and Guilds,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,8.166666667,4.5,0,0.833333333,2,0.333333333,No University Degree
10270,Male,36,AS level or equivalent,Employed,"Single, never married",1,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,6,10.33333333,0,0,5,0,No University Degree
10272,Female,47,Nursing or other medical qualification not yet mentioned,Employed,Divorced/Separated,2,0,House or bungalow,Owner,3,Yes,No,Yes,Yes,7.5,8,0.5,0,2,0,No University Degree
10276,Female,66,None of the above,Retired,Divorced/Separated,1,0,House or bungalow,Renter (Public),4,Yes,Yes,No,No,7.333333333,0,0,0,2.166666667,1.666666667,No University Degree
10278,Male,53,HNC / HND,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,9.166666667,0,0,0,4,0,No University Degree
10280,Female,48,GCSE/Vocational GCSE,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,8,0,0,1.666666667,4.166666667,0,No University Degree
10282,Male,69,City and Guilds,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,10.66666667,0,1,1,0.166666667,0,No University Degree
10284,Female,71,O level or equivalent,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,7.833333333,0,0,1,3,0,No University Degree
10286,Male,70,None of the above,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,8.333333333,0,0,0,4.5,0,No University Degree
10288,Female,63, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,5.166666667,0,0.333333333,1.833333333,0.666666667,0,No University Degree
10290,Female,67,None of the above,Retired,Widowed,1,0,House or bungalow,Owner,3,Yes,Yes,Yes,Yes,1.833333333,0,0,0,1,0,No University Degree
10292,Female,33,Any other professional/vocational/foreign qualifications,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.333333333,0,0,0,3.166666667,0,No University Degree
10294,Male,26,GCSE/Vocational GCSE,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,6.166666667,0,0,0,2.666666667,0,No University Degree
10296,Male,59, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,10,0,0,0,4.5,0,No University Degree
10298,Female,48,GCSE/Vocational GCSE,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,9.166666667,0,0,0,4.166666667,0,No University Degree
10300,Male,20,BTEC/BEC/TEC/EdExcel/LQL,Employed,"Single, never married",3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,12.83333333,3.333333333,0,0,3,0,No University Degree
10302,Female,34,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,4,House or bungalow,Renter (Private),3,Yes,No,Yes,Yes,7.333333333,4.5,0,0,0,0,University Degree
10305,Male,53,GCSE/Vocational GCSE,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,9,0,1.166666667,0.166666667,8.833333333,0,No University Degree
10307,Male,19,GCSE/Vocational GCSE,Student,"Single, never married",3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,11.16666667,0,4.666666667,0,0.166666667,0.166666667,No University Degree
10309,Female,39, A level/GCE in Applied Subjects or equivalent,Employed,Divorced/Separated,2,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,8.666666667,6.833333333,0,0.166666667,1.5,0,No University Degree
10313,Male,67,O level or equivalent,Retired,Divorced/Separated,1,0,Flat or maisonette,Renter (Public),2,Yes,No,Yes,Yes,10.16666667,0,0,0.666666667,4.833333333,0,No University Degree
10315,Female,54,Diploma in higher education,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,9.5,0,0,0,0,0,No University Degree
10317,Male,55,O level or equivalent,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,8.333333333,4,0,0,0,0,No University Degree
10319,Female,75,O level or equivalent,Retired,"Single, never married",1,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,6.833333333,0,0.666666667,0.333333333,3,0,No University Degree
10321,Male,56,HNC / HND,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,9.833333333,0,0.166666667,0,2.5,0,No University Degree
10323,Female,64,O level or equivalent,Disabled,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,9.666666667,0,0,0,2,0,No University Degree
10325,Female,26,"Degree level qualification incl. foundation degrees, graduat",Student,"Single, never married",3,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,5.5,0,0,0,0,0.166666667,University Degree
10327,Male,53, A level/GCE in Applied Subjects or equivalent,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.166666667,0,1.5,0,2.5,0,No University Degree
10329,Female,68,O level or equivalent,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.833333333,0,0,0,4.166666667,0,No University Degree
10331,Female,34,NVQ / SVQ,Not in empl.,Married/Partnership/Cohabiting,2,4,House or bungalow,Renter (Public),4,Yes,Yes,No,Yes,7.833333333,0,0,0,6.833333333,0,No University Degree
10333,Male,30,GCSE/Vocational GCSE,Employed,Married/Partnership/Cohabiting,2,4,House or bungalow,Renter (Public),4,Yes,Yes,No,Yes,9.833333333,0,0,0,9,0,No University Degree
10339,Female,95,Item not applicable,NA,NA,2,4,House or bungalow,Renter (Public),4,Yes,Yes,No,Yes,10.16666667,0,0,0,0.166666667,0,No University Degree
10341,Female,82,None of the above,Retired,Widowed,1,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,6.333333333,0,1.166666667,2.166666667,1.5,0,No University Degree
10343,Male,78,None of the above,Employed,Widowed,1,0,House or bungalow,Owner,3,Yes,No,Yes,Yes,8.166666667,0,0.166666667,0.666666667,3.333333333,0,No University Degree
10345,Female,46,GCSE/Vocational GCSE,Unemployed,Divorced/Separated,1,0,House or bungalow,Renter (Private),3,Yes,No,Yes,No,10.16666667,0,0,0,2.166666667,0,No University Degree
10347,Female,31,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,2,1,House or bungalow,Owner,3,Yes,Yes,Yes,Yes,5.666666667,12.66666667,0,0,0,0,No University Degree
10349,Male,45,Other higher education qualification below degree level,Employed,Married/Partnership/Cohabiting,2,1,House or bungalow,Owner,3,Yes,Yes,Yes,Yes,8.666666667,0,0.666666667,0,4.166666667,0,No University Degree
10353,Male,86,Other higher education qualification below degree level,Retired,Widowed,1,0,House or bungalow,Owner,5,Yes,No,No,No,9.666666667,0,0,0,1,3,No University Degree
10355,Female,36,Diploma in higher education,Employed,Divorced/Separated,1,0,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,8.333333333,0,0,0,2.5,0,No University Degree
10357,Female,70,RSA/OCR,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,5.333333333,0,0.833333333,0,2.333333333,0,No University Degree
10359,Male,76,"Degree level qualification incl. foundation degrees, graduat",Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,8.5,0,0.666666667,1,2,0,University Degree
10361,Female,71,Other higher education qualification below degree level,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,7,0,0,1.5,4.833333333,0.333333333,No University Degree
10363,Male,72,"Degree level qualification incl. foundation degrees, graduat",Retired,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,9.666666667,0,0,0,3,0,University Degree
10365,Female,43,"Degree level qualification incl. foundation degrees, graduat",Employed,Divorced/Separated,3,0,House or bungalow,Owner,8,Yes,Yes,Yes,Yes,10.16666667,0,0,0,3.333333333,4,University Degree
10367,Male,76,City and Guilds,Retired,Divorced/Separated,1,0,House or bungalow,Owner,3,Yes,No,No,No,8.833333333,0,0,0,4.166666667,1.666666667,No University Degree
10369,Male,35,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,7.666666667,5.333333333,1,1,1.666666667,0,University Degree
10371,Female,26,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,9.5,8.5,0,0,2.166666667,0,University Degree
10373,Female,44,None of the above,Disabled,"Single, never married",2,1,House or bungalow,Renter (Public),4,Yes,Yes,No,Yes,6,0,0,0,2,0,No University Degree
10377,Male,95,Item not applicable,NA,NA,2,1,House or bungalow,Renter (Public),4,Yes,Yes,No,Yes,8.5,0,0,0,0,0,No University Degree
10379,Female,66, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,11,0,0,0,1,0,No University Degree
